loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
29.0,4.0,3.0,3.0,133.0,768.92,0.05,19.35,39.73,14882.34,0.26,826.8,4.0,21.0,14.0,0.0,24.0,31.0,83.0,50.0,7.0,b'false'
104.0,18.0,13.0,7.0,372.0,2414.97,0.02,41.38,58.36,99929.77,0.8,5551.65,5.0,70.0,38.0,0.0,32.0,58.0,222.0,150.0,35.0,b'false'
68.0,12.0,5.0,7.0,187.0,1130.3,0.05,21.71,52.05,24543.69,0.38,1363.54,4.0,58.0,39.0,0.0,24.0,42.0,111.0,76.0,23.0,b'false'
7.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,1.0,0.0,2.0,0.0,4.0,2.0,5.0,2.0,1.0,b'false'
21.0,4.0,1.0,4.0,104.0,567.78,0.06,17.86,31.79,10140.57,0.19,563.36,4.0,16.0,19.0,0.0,19.0,25.0,57.0,47.0,7.0,b'false'
10.0,2.0,1.0,1.0,24.0,103.73,0.2,5.0,20.75,518.63,0.03,28.81,0.0,0.0,1.0,0.0,10.0,10.0,14.0,10.0,3.0,b'false'
19.0,3.0,1.0,3.0,74.0,366.61,0.1,9.75,37.6,3574.45,0.12,198.58,9.0,7.0,13.0,0.0,13.0,18.0,47.0,27.0,5.0,b'false'
7.0,1.0,1.0,1.0,11.0,34.87,0.29,3.5,9.96,122.04,0.01,6.78,0.0,0.0,0.0,0.0,7.0,2.0,9.0,2.0,1.0,b'false'
8.0,1.0,1.0,1.0,11.0,36.54,0.29,3.5,10.44,127.89,0.01,7.11,0.0,0.0,0.0,0.0,7.0,3.0,8.0,3.0,1.0,b'false'
8.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,0.0,0.0,0.0,0.0,6.0,4.0,7.0,4.0,1.0,b'false'
8.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,0.0,0.0,0.0,0.0,6.0,4.0,7.0,4.0,1.0,b'false'
19.0,2.0,1.0,1.0,57.0,261.33,0.09,10.58,24.71,2764.2,0.09,153.57,0.0,0.0,3.0,0.0,11.0,13.0,32.0,25.0,3.0,b'false'
10.0,2.0,1.0,1.0,23.0,87.57,0.19,5.4,16.21,472.87,0.03,26.27,1.0,6.0,6.0,0.0,9.0,5.0,17.0,6.0,3.0,b'false'
11.0,1.0,1.0,1.0,42.0,155.42,0.16,6.25,24.87,971.37,0.05,53.96,0.0,1.0,3.0,0.0,5.0,8.0,22.0,20.0,1.0,b'false'
9.0,1.0,1.0,1.0,18.0,68.53,0.2,5.0,13.71,342.66,0.02,19.04,0.0,0.0,1.0,0.0,10.0,4.0,14.0,4.0,1.0,b'false'
7.0,1.0,1.0,1.0,10.0,33.22,0.33,3.0,11.07,99.66,0.01,5.54,0.0,0.0,0.0,0.0,6.0,4.0,6.0,4.0,1.0,b'false'
8.0,1.0,1.0,1.0,46.0,191.82,0.14,7.0,27.4,1342.72,0.06,74.6,0.0,1.0,2.0,0.0,9.0,9.0,32.0,14.0,1.0,b'false'
15.0,2.0,1.0,1.0,42.0,178.41,0.1,9.63,18.54,1717.22,0.06,95.4,0.0,0.0,3.0,0.0,11.0,8.0,28.0,14.0,3.0,b'false'
10.0,2.0,1.0,2.0,39.0,171.3,0.09,10.56,16.21,1809.36,0.06,100.52,4.0,15.0,6.0,0.0,13.0,8.0,26.0,13.0,3.0,b'false'
6.0,1.0,1.0,1.0,9.0,27.0,0.33,3.0,9.0,81.0,0.01,4.5,0.0,0.0,0.0,0.0,6.0,2.0,7.0,2.0,1.0,b'false'
44.0,6.0,1.0,6.0,152.0,886.6,0.05,18.91,46.89,16764.79,0.3,931.38,1.0,16.0,12.0,0.0,24.0,33.0,100.0,52.0,11.0,b'false'
8.0,1.0,1.0,1.0,34.0,138.97,0.16,6.19,22.46,859.9,0.05,47.77,0.0,2.0,6.0,0.0,9.0,8.0,23.0,11.0,1.0,b'false'
15.0,2.0,1.0,1.0,62.0,294.8,0.15,6.87,42.88,2026.77,0.1,112.6,0.0,0.0,0.0,0.0,11.0,16.0,42.0,20.0,3.0,b'false'
7.0,1.0,1.0,1.0,30.0,122.62,0.18,5.63,21.8,689.76,0.04,38.32,0.0,0.0,0.0,0.0,9.0,8.0,20.0,10.0,1.0,b'false'
6.0,1.0,1.0,1.0,26.0,101.58,0.17,6.0,16.93,609.47,0.03,33.86,0.0,0.0,1.0,0.0,9.0,6.0,18.0,8.0,1.0,b'false'
15.0,3.0,1.0,3.0,36.0,147.15,0.06,18.0,8.17,2648.68,0.05,147.15,0.0,0.0,3.0,0.0,12.0,5.0,21.0,15.0,5.0,b'false'
70.0,13.0,7.0,9.0,355.0,2263.14,0.04,27.86,81.22,63061.03,0.75,3503.39,6.0,15.0,25.0,0.0,24.0,59.0,218.0,137.0,25.0,b'false'
24.0,4.0,1.0,4.0,91.0,466.76,0.06,16.94,27.55,7907.54,0.16,439.31,3.0,2.0,5.0,0.0,18.0,17.0,59.0,32.0,7.0,b'false'
6.0,1.0,1.0,1.0,21.0,84.0,0.17,5.79,14.52,486.0,0.03,27.0,3.0,2.0,5.0,0.0,9.0,7.0,12.0,9.0,1.0,b'false'
12.0,3.0,1.0,2.0,106.0,525.14,0.06,18.12,28.99,9514.39,0.18,528.58,7.0,9.0,15.0,0.0,14.0,17.0,62.0,44.0,5.0,b'false'
5.0,1.0,1.0,1.0,7.0,19.65,0.5,2.0,9.83,39.3,0.01,2.18,2.0,1.0,3.0,0.0,4.0,3.0,4.0,3.0,1.0,b'false'
8.0,1.0,1.0,1.0,45.0,187.65,0.09,10.63,17.66,1993.75,0.06,110.76,4.0,2.0,5.0,0.0,10.0,8.0,28.0,17.0,1.0,b'false'
9.0,2.0,1.0,1.0,43.0,185.84,0.07,13.5,13.77,2508.88,0.06,139.38,2.0,2.0,6.0,0.0,12.0,8.0,25.0,18.0,3.0,b'false'
9.0,2.0,1.0,1.0,53.0,232.79,0.06,17.06,13.64,3972.03,0.08,220.67,2.0,2.0,5.0,0.0,13.0,8.0,32.0,21.0,3.0,b'false'
19.0,4.0,1.0,4.0,134.0,731.56,0.05,18.29,40.01,13377.17,0.24,743.18,3.0,0.0,4.0,0.0,16.0,28.0,70.0,64.0,7.0,b'false'
6.0,1.0,1.0,1.0,13.0,43.19,0.33,3.0,14.4,129.56,0.01,7.2,3.0,2.0,5.0,0.0,5.0,5.0,7.0,6.0,1.0,b'false'
25.0,6.0,1.0,6.0,182.0,1005.29,0.04,23.73,42.36,23858.84,0.34,1325.49,3.0,0.0,4.0,0.0,16.0,30.0,93.0,89.0,11.0,b'false'
19.0,3.0,1.0,3.0,72.0,360.0,0.1,10.11,35.6,3640.0,0.12,202.22,1.0,9.0,14.0,0.0,14.0,18.0,46.0,26.0,5.0,b'false'
76.0,16.0,10.0,11.0,526.0,3670.05,0.03,33.87,108.35,124313.16,1.22,6906.29,28.0,17.0,35.0,0.0,32.0,94.0,327.0,199.0,31.0,b'false'
35.0,5.0,1.0,5.0,191.0,1114.08,0.1,10.11,110.24,11259.34,0.37,625.52,1.0,0.0,1.0,0.0,10.0,47.0,96.0,95.0,9.0,b'false'
8.0,3.0,1.0,2.0,43.0,188.87,0.09,10.67,17.71,2014.61,0.06,111.92,7.0,2.0,6.0,0.0,12.0,9.0,27.0,16.0,5.0,b'false'
14.0,1.0,1.0,1.0,49.0,196.0,0.36,2.77,70.78,542.77,0.07,30.15,0.0,0.0,0.0,0.0,3.0,13.0,25.0,24.0,1.0,b'false'
7.0,1.0,1.0,1.0,27.0,102.8,0.13,8.0,12.85,822.39,0.03,45.69,2.0,1.0,3.0,0.0,8.0,6.0,15.0,12.0,1.0,b'false'
27.0,5.0,1.0,4.0,159.0,888.01,0.05,20.7,42.9,18381.79,0.3,1021.21,8.0,19.0,17.0,0.0,23.0,25.0,114.0,45.0,9.0,b'false'
20.0,3.0,1.0,2.0,205.0,1138.69,0.03,30.2,37.71,34384.39,0.38,1910.24,10.0,7.0,16.0,0.0,19.0,28.0,116.0,89.0,5.0,b'false'
27.0,6.0,1.0,2.0,279.0,1627.38,0.03,33.51,48.56,54539.1,0.54,3029.95,14.0,5.0,11.0,0.0,20.0,37.0,155.0,124.0,11.0,b'false'
25.0,5.0,1.0,4.0,100.0,552.36,0.05,20.16,27.4,11135.5,0.18,618.64,2.0,0.0,5.0,0.0,21.0,25.0,52.0,48.0,9.0,b'false'
423.0,96.0,27.0,63.0,2075.0,17124.28,0.01,125.77,136.16,2153690.63,5.71,119649.48,80.0,165.0,81.0,0.0,72.0,233.0,1261.0,814.0,162.0,b'false'
30.0,5.0,1.0,5.0,189.0,1061.18,0.07,13.61,78.0,14437.64,0.35,802.09,1.0,0.0,2.0,0.0,11.0,38.0,95.0,94.0,9.0,b'false'
10.0,4.0,1.0,3.0,28.0,109.39,0.18,5.69,19.23,622.17,0.04,34.57,2.0,2.0,20.0,0.0,7.0,8.0,15.0,13.0,7.0,b'false'
49.0,16.0,10.0,3.0,399.0,2602.9,0.03,31.06,83.81,80843.05,0.87,4491.28,35.0,12.0,115.0,0.0,24.0,68.0,223.0,176.0,31.0,b'false'
85.0,32.0,12.0,10.0,589.0,4031.99,0.02,51.47,78.34,207526.23,1.34,11529.23,53.0,27.0,156.0,0.0,32.0,83.0,322.0,267.0,63.0,b'false'
8.0,7.0,1.0,1.0,74.0,347.83,0.06,16.32,21.3,5681.26,0.12,315.63,15.0,2.0,10.0,0.0,14.0,12.0,46.0,28.0,13.0,b'false'
50.0,15.0,9.0,1.0,219.0,1282.9,0.04,25.26,50.79,32401.84,0.43,1800.1,19.0,53.0,17.0,0.0,21.0,37.0,130.0,89.0,29.0,b'false'
165.0,29.0,27.0,22.0,1118.0,8593.51,0.02,42.76,200.98,367446.53,2.86,20413.7,61.0,32.0,48.0,0.0,32.0,174.0,653.0,465.0,57.0,b'false'
17.0,2.0,1.0,2.0,103.0,505.41,0.11,9.27,54.5,4686.53,0.17,260.36,1.0,0.0,1.0,0.0,8.0,22.0,52.0,51.0,3.0,b'false'
15.0,4.0,1.0,4.0,55.0,267.19,0.08,13.07,20.45,3491.27,0.09,193.96,1.0,0.0,1.0,0.0,14.0,15.0,27.0,28.0,7.0,b'false'
61.0,11.0,7.0,10.0,259.0,1571.12,0.05,18.72,83.91,29416.66,0.52,1634.26,6.0,8.0,17.0,0.0,20.0,47.0,171.0,88.0,21.0,b'false'
63.0,12.0,3.0,10.0,493.0,3343.21,0.02,40.22,83.12,134469.0,1.11,7470.5,30.0,18.0,74.0,0.0,31.0,79.0,288.0,205.0,23.0,b'false'
16.0,3.0,1.0,3.0,82.0,427.18,0.07,15.16,28.18,6475.08,0.14,359.73,8.0,4.0,33.0,0.0,18.0,19.0,50.0,32.0,5.0,b'false'
49.0,13.0,1.0,13.0,132.0,773.25,0.05,21.53,35.91,16649.11,0.26,924.95,1.0,0.0,1.0,0.0,26.0,32.0,79.0,53.0,16.0,b'false'
52.0,14.0,1.0,14.0,142.0,842.16,0.04,23.03,36.57,19394.56,0.28,1077.48,1.0,0.0,1.0,0.0,27.0,34.0,84.0,58.0,18.0,b'false'
42.0,7.0,1.0,7.0,263.0,1633.09,0.1,10.16,160.8,16586.02,0.54,921.45,1.0,0.0,4.0,0.0,10.0,64.0,133.0,130.0,13.0,b'false'
62.0,13.0,9.0,10.0,271.0,1655.41,0.05,20.34,81.37,33677.25,0.55,1870.96,5.0,8.0,16.0,0.0,21.0,48.0,178.0,93.0,25.0,b'false'
65.0,13.0,3.0,10.0,520.0,3559.65,0.02,43.66,81.52,155431.03,1.19,8635.06,30.0,19.0,40.0,0.0,33.0,82.0,303.0,217.0,25.0,b'false'
75.0,17.0,9.0,11.0,471.0,3235.94,0.03,38.3,84.48,123948.13,1.08,6886.01,25.0,15.0,77.0,0.0,33.0,84.0,276.0,195.0,33.0,b'false'
8.0,2.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,0.0,10.0,4.0,0.0,7.0,4.0,9.0,5.0,3.0,b'false'
8.0,2.0,1.0,1.0,25.0,106.2,0.16,6.19,17.16,657.1,0.04,36.51,0.0,5.0,3.0,0.0,11.0,8.0,16.0,9.0,3.0,b'false'
3.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,b'false'
4.0,1.0,1.0,1.0,7.0,16.25,0.67,1.5,10.84,24.38,0.01,1.35,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,b'false'
15.0,4.0,3.0,1.0,52.0,249.98,0.07,14.68,17.03,3670.2,0.08,203.9,2.0,14.0,8.0,0.0,17.0,11.0,33.0,19.0,7.0,b'false'
8.0,2.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,0.0,10.0,4.0,0.0,7.0,4.0,9.0,5.0,3.0,b'false'
9.0,2.0,1.0,2.0,26.0,108.42,0.18,5.5,19.71,596.3,0.04,33.13,0.0,2.0,3.0,0.0,9.0,9.0,15.0,11.0,3.0,b'false'
13.0,3.0,1.0,2.0,66.0,313.82,0.07,13.93,22.53,4371.1,0.1,242.84,4.0,19.0,13.0,0.0,13.0,14.0,36.0,30.0,5.0,b'false'
3.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,b'false'
4.0,1.0,1.0,1.0,7.0,16.25,0.67,1.5,10.84,24.38,0.01,1.35,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,b'false'
6.0,1.0,1.0,1.0,17.0,64.73,0.22,4.5,14.38,291.26,0.02,16.18,1.0,7.0,5.0,0.0,9.0,5.0,12.0,5.0,1.0,b'false'
6.0,1.0,1.0,1.0,16.0,59.21,0.25,4.0,14.8,236.83,0.02,13.16,1.0,7.0,5.0,0.0,8.0,5.0,11.0,5.0,1.0,b'false'
15.0,2.0,1.0,1.0,40.0,183.4,0.09,10.64,17.24,1950.69,0.06,108.37,0.0,7.0,7.0,0.0,13.0,11.0,22.0,18.0,3.0,b'false'
9.0,1.0,1.0,1.0,21.0,84.0,0.19,5.14,16.32,432.0,0.03,24.0,0.0,3.0,5.0,0.0,9.0,7.0,13.0,8.0,1.0,b'false'
9.0,1.0,1.0,1.0,21.0,84.0,0.19,5.14,16.32,432.0,0.03,24.0,0.0,3.0,5.0,0.0,9.0,7.0,13.0,8.0,1.0,b'false'
20.0,1.0,1.0,1.0,120.0,629.75,0.06,16.0,39.36,10076.02,0.21,559.78,1.0,19.0,16.0,0.0,16.0,22.0,76.0,44.0,1.0,b'false'
7.0,1.0,1.0,1.0,13.0,43.19,0.4,2.5,17.27,107.96,0.01,6.0,2.0,2.0,3.0,0.0,5.0,5.0,8.0,5.0,1.0,b'false'
3.0,1.0,1.0,1.0,22.0,85.95,0.2,5.0,17.19,429.76,0.03,23.88,1.0,0.0,3.0,0.0,10.0,5.0,17.0,5.0,1.0,b'false'
3.0,1.0,1.0,1.0,21.0,79.95,0.22,4.5,17.77,359.8,0.03,19.99,1.0,0.0,3.0,0.0,9.0,5.0,16.0,5.0,1.0,b'false'
6.0,2.0,1.0,2.0,27.0,112.59,0.16,6.29,17.91,707.7,0.04,39.32,2.0,6.0,4.0,0.0,11.0,7.0,19.0,8.0,3.0,b'false'
7.0,1.0,1.0,1.0,13.0,43.19,0.4,2.5,17.27,107.96,0.01,6.0,2.0,2.0,3.0,0.0,5.0,5.0,8.0,5.0,1.0,b'false'
3.0,1.0,1.0,1.0,22.0,85.95,0.2,5.0,17.19,429.76,0.03,23.88,1.0,0.0,3.0,0.0,10.0,5.0,17.0,5.0,1.0,b'false'
3.0,1.0,1.0,1.0,21.0,79.95,0.22,4.5,17.77,359.8,0.03,19.99,1.0,0.0,3.0,0.0,9.0,5.0,16.0,5.0,1.0,b'false'
6.0,2.0,1.0,2.0,27.0,112.59,0.16,6.29,17.91,707.7,0.04,39.32,2.0,6.0,4.0,0.0,11.0,7.0,19.0,8.0,3.0,b'false'
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,b'false'
2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,b'false'
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,b'false'
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,b'false'
9.0,2.0,1.0,1.0,15.0,51.89,0.23,4.38,11.86,227.03,0.02,12.61,0.0,8.0,2.0,0.0,7.0,4.0,10.0,5.0,3.0,b'false'
16.0,1.0,1.0,1.0,88.0,408.66,0.07,15.32,26.67,6261.24,0.14,347.85,0.0,4.0,7.0,0.0,11.0,14.0,49.0,39.0,1.0,b'false'
5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,1.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,b'false'
4.0,1.0,1.0,1.0,15.0,47.55,0.27,3.75,12.68,178.31,0.02,9.91,3.0,1.0,1.0,0.0,5.0,4.0,9.0,6.0,1.0,b'false'
5.0,1.0,1.0,1.0,27.0,105.49,0.16,6.29,16.78,663.06,0.04,36.84,4.0,5.0,2.0,0.0,8.0,7.0,16.0,11.0,1.0,b'false'
9.0,2.0,1.0,1.0,39.0,171.3,0.1,10.0,17.13,1713.0,0.06,95.17,2.0,5.0,3.0,0.0,12.0,9.0,24.0,15.0,3.0,b'false'
18.0,3.0,1.0,1.0,47.0,215.49,0.12,8.03,26.81,1732.23,0.07,96.24,4.0,0.0,2.0,0.0,11.0,13.0,28.0,19.0,4.0,b'false'
38.0,10.0,4.0,4.0,142.0,835.34,0.04,26.1,32.0,21802.25,0.28,1211.24,4.0,33.0,27.0,0.0,29.0,30.0,88.0,54.0,13.0,b'false'
14.0,6.0,5.0,1.0,59.0,277.33,0.06,17.6,15.76,4880.94,0.09,271.16,2.0,2.0,6.0,0.0,16.0,10.0,37.0,22.0,11.0,b'false'
47.0,13.0,3.0,2.0,150.0,863.23,0.04,27.86,30.99,24047.21,0.29,1335.96,7.0,14.0,20.0,0.0,26.0,28.0,90.0,60.0,21.0,b'false'
11.0,2.0,1.0,1.0,29.0,125.34,0.16,6.11,20.51,765.94,0.04,42.55,0.0,1.0,4.0,0.0,11.0,9.0,19.0,10.0,3.0,b'false'
11.0,2.0,1.0,1.0,28.0,121.01,0.16,6.11,19.8,739.53,0.04,41.08,0.0,2.0,5.0,0.0,11.0,9.0,18.0,10.0,3.0,b'false'
11.0,2.0,1.0,1.0,32.0,142.7,0.1,9.63,14.83,1373.5,0.05,76.31,1.0,2.0,3.0,0.0,14.0,8.0,21.0,11.0,3.0,b'false'
21.0,4.0,4.0,4.0,96.0,492.41,0.1,10.5,46.9,5170.32,0.16,287.24,3.0,7.0,7.0,0.0,15.0,20.0,68.0,28.0,7.0,b'false'
23.0,4.0,4.0,4.0,96.0,492.41,0.1,10.5,46.9,5170.32,0.16,287.24,1.0,5.0,7.0,0.0,15.0,20.0,68.0,28.0,7.0,b'false'
13.0,3.0,1.0,3.0,49.0,240.44,0.14,7.26,33.1,1746.71,0.08,97.04,0.0,0.0,0.0,0.0,13.0,17.0,30.0,19.0,5.0,b'false'
21.0,3.0,1.0,3.0,72.0,377.85,0.09,10.93,34.57,4129.37,0.13,229.41,0.0,0.0,0.0,0.0,17.0,21.0,45.0,27.0,5.0,b'false'
21.0,3.0,1.0,3.0,72.0,380.55,0.1,10.43,36.48,3969.82,0.13,220.55,0.0,0.0,0.0,0.0,17.0,22.0,45.0,27.0,5.0,b'false'
22.0,4.0,4.0,3.0,98.0,531.77,0.08,12.75,41.71,6780.12,0.18,376.67,0.0,0.0,0.0,0.0,17.0,26.0,59.0,39.0,7.0,b'false'
41.0,8.0,6.0,6.0,187.0,1113.43,0.07,14.8,75.22,16481.41,0.37,915.63,1.0,9.0,2.0,0.0,19.0,43.0,120.0,67.0,15.0,b'false'
22.0,4.0,3.0,2.0,64.0,310.91,0.07,14.77,21.05,4591.91,0.1,255.11,0.0,0.0,5.0,0.0,16.0,13.0,40.0,24.0,7.0,b'false'
9.0,3.0,3.0,1.0,24.0,91.38,0.1,10.0,9.14,913.77,0.03,50.76,0.0,0.0,0.0,0.0,10.0,4.0,16.0,8.0,5.0,b'false'
50.0,10.0,10.0,9.0,136.0,733.36,0.09,11.21,65.44,8218.63,0.24,456.59,0.0,0.0,12.0,0.0,13.0,29.0,86.0,50.0,19.0,b'false'
29.0,10.0,10.0,8.0,118.0,640.3,0.05,20.43,31.33,13084.38,0.21,726.91,1.0,0.0,8.0,0.0,20.0,23.0,71.0,47.0,19.0,b'false'
50.0,10.0,10.0,9.0,138.0,757.88,0.1,10.16,74.62,7697.18,0.25,427.62,0.0,0.0,12.0,0.0,13.0,32.0,88.0,50.0,19.0,b'false'
29.0,19.0,1.0,8.0,216.0,1310.28,0.05,18.55,70.63,24306.94,0.44,1350.39,8.0,0.0,5.0,0.0,18.0,49.0,115.0,101.0,37.0,b'false'
29.0,7.0,5.0,2.0,100.0,508.75,0.04,25.33,20.08,12888.24,0.17,716.01,0.0,9.0,5.0,0.0,19.0,15.0,60.0,40.0,13.0,b'false'
9.0,1.0,1.0,1.0,81.0,366.41,0.05,20.22,18.12,7409.59,0.12,411.64,0.0,2.0,3.0,0.0,14.0,9.0,55.0,26.0,1.0,b'false'
16.0,4.0,4.0,1.0,135.0,675.0,0.04,24.37,27.7,16447.5,0.23,913.75,0.0,3.0,4.0,0.0,17.0,15.0,92.0,43.0,7.0,b'false'
9.0,1.0,1.0,1.0,25.0,104.25,0.2,5.0,20.85,521.24,0.03,28.96,0.0,0.0,0.0,0.0,9.0,9.0,15.0,10.0,1.0,b'false'
6.0,1.0,1.0,1.0,19.0,70.31,0.29,3.43,20.51,241.06,0.02,13.39,0.0,0.0,0.0,0.0,6.0,7.0,11.0,8.0,1.0,b'false'
30.0,7.0,3.0,4.0,171.0,955.03,0.03,30.04,31.79,28687.59,0.32,1593.75,0.0,2.0,7.0,0.0,22.0,26.0,100.0,71.0,13.0,b'false'
14.0,2.0,1.0,2.0,20.0,71.7,0.35,2.86,25.09,204.86,0.02,11.38,0.0,0.0,2.0,0.0,5.0,7.0,12.0,8.0,3.0,b'false'
56.0,22.0,1.0,12.0,455.0,2982.34,0.02,53.98,55.25,160995.7,0.99,8944.21,0.0,1.0,10.0,0.0,35.0,59.0,273.0,182.0,40.0,b'false'
21.0,3.0,1.0,3.0,214.0,1207.79,0.04,26.67,45.29,32207.61,0.4,1789.31,1.0,10.0,7.0,0.0,20.0,30.0,134.0,80.0,5.0,b'false'
14.0,1.0,1.0,1.0,80.0,380.39,0.11,9.5,40.04,3613.71,0.13,200.76,3.0,12.0,7.0,0.0,9.0,18.0,42.0,38.0,1.0,b'false'
7.0,1.0,1.0,1.0,8.0,24.0,0.5,2.0,12.0,48.0,0.01,2.67,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,1.0,b'false'
16.0,3.0,3.0,1.0,40.0,169.92,0.17,5.85,29.05,994.02,0.06,55.22,0.0,0.0,3.0,0.0,9.0,10.0,27.0,13.0,5.0,b'false'
22.0,3.0,1.0,3.0,229.0,1335.73,0.04,25.08,53.25,33504.61,0.45,1861.37,1.0,4.0,5.0,0.0,21.0,36.0,143.0,86.0,5.0,b'false'
27.0,4.0,1.0,3.0,75.0,360.55,0.09,11.7,30.82,4218.45,0.12,234.36,0.0,3.0,9.0,0.0,13.0,15.0,48.0,27.0,7.0,b'false'
3.0,1.0,1.0,1.0,12.0,39.86,0.29,3.5,11.39,139.52,0.01,7.75,0.0,0.0,0.0,0.0,7.0,3.0,9.0,3.0,1.0,b'false'
7.0,2.0,1.0,1.0,27.0,105.49,0.08,12.0,8.79,1265.83,0.04,70.32,0.0,0.0,1.0,0.0,10.0,5.0,15.0,12.0,3.0,b'false'
3.0,1.0,1.0,1.0,14.0,48.43,0.23,4.38,11.07,211.89,0.02,11.77,0.0,0.0,0.0,0.0,7.0,4.0,9.0,5.0,1.0,b'false'
7.0,1.0,1.0,1.0,29.0,110.41,0.21,4.88,22.65,538.26,0.04,29.9,0.0,0.0,0.0,0.0,6.0,8.0,16.0,13.0,1.0,b'false'
9.0,3.0,1.0,1.0,41.0,170.97,0.07,14.14,12.09,2417.96,0.06,134.33,0.0,0.0,1.0,0.0,11.0,7.0,23.0,18.0,5.0,b'false'
11.0,3.0,1.0,1.0,49.0,215.22,0.07,14.67,14.67,3156.61,0.07,175.37,0.0,0.0,1.0,0.0,12.0,9.0,27.0,22.0,5.0,b'false'
4.0,1.0,1.0,1.0,13.0,39.0,0.33,3.0,13.0,117.0,0.01,6.5,0.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,1.0,b'false'
3.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,b'false'
12.0,3.0,1.0,1.0,51.0,227.43,0.1,10.42,21.83,2369.07,0.08,131.62,0.0,0.0,1.0,0.0,10.0,12.0,26.0,25.0,5.0,b'false'
31.0,4.0,1.0,2.0,141.0,829.45,0.05,21.52,38.55,17846.19,0.28,991.46,1.0,19.0,15.0,0.0,27.0,32.0,90.0,51.0,7.0,b'true'
29.0,5.0,1.0,3.0,111.0,641.73,0.08,12.33,52.03,7914.68,0.21,439.7,4.0,22.0,27.0,0.0,22.0,33.0,74.0,37.0,9.0,b'true'
71.0,10.0,8.0,9.0,211.0,1251.39,0.04,27.11,46.15,33930.43,0.42,1885.02,6.0,45.0,30.0,0.0,26.0,35.0,138.0,73.0,19.0,b'true'
15.0,2.0,1.0,2.0,74.0,385.5,0.07,14.25,27.05,5493.37,0.13,305.19,0.0,7.0,9.0,0.0,19.0,18.0,47.0,27.0,3.0,b'true'
33.0,6.0,1.0,5.0,172.0,989.84,0.05,18.46,53.63,18269.63,0.33,1014.98,7.0,30.0,31.0,0.0,19.0,35.0,104.0,68.0,11.0,b'true'
92.0,4.0,1.0,4.0,822.0,6234.84,0.04,26.64,234.02,166113.93,2.08,9228.55,7.0,46.0,62.0,0.0,24.0,168.0,449.0,373.0,7.0,b'true'
44.0,7.0,1.0,7.0,269.0,1746.31,0.05,22.12,78.96,38620.28,0.58,2145.57,6.0,14.0,36.0,0.0,25.0,65.0,154.0,115.0,13.0,b'true'
143.0,13.0,1.0,12.0,695.0,4996.93,0.04,28.52,175.18,142535.33,1.67,7918.63,11.0,57.0,93.0,0.0,24.0,122.0,405.0,290.0,25.0,b'true'
196.0,37.0,21.0,26.0,1177.0,9135.35,0.01,71.54,127.7,653537.1,3.05,36307.62,14.0,170.0,155.0,0.0,52.0,165.0,723.0,454.0,71.0,b'true'
12.0,1.0,1.0,1.0,37.0,159.91,0.11,9.0,17.77,1439.2,0.05,79.96,0.0,1.0,7.0,0.0,12.0,8.0,25.0,12.0,1.0,b'true'
12.0,1.0,1.0,1.0,37.0,159.91,0.11,9.0,17.77,1439.2,0.05,79.96,0.0,1.0,7.0,0.0,12.0,8.0,25.0,12.0,1.0,b'true'
